person,Horizontal_mean_delta_l,Horizontal_mean_delta_r,Horizontal_mean_delta_m,Horizontal_mean_geschwindigkeit_l,Horizontal_mean_geschwindigkeit_r,Horizontal_mean_geschwindigkeit_m,Horizontal_max_delta_l,Horizontal_max_delta_r,Horizontal_max_delta_m,Horizontal_max_geschwindigkeit_l,Horizontal_max_geschwindigkeit_r,Horizontal_max_geschwindigkeit_m,Horizontal_min_delta_l,Horizontal_min_delta_r,Horizontal_min_delta_m,Horizontal_min_geschwindigkeit_l,Horizontal_min_geschwindigkeit_r,Horizontal_min_geschwindigkeit_m,Horizontal_standardabweichung_delta_l,Horizontal_standardabweichung_delta_r,Horizontal_standardabweichung_delta_m,Horizontal_standardabweichung_geschwindigkeit_l,Horizontal_standardabweichung_geschwindigkeit_r,Horizontal_standardabweichung_geschwindigkeit_m,Horizontal_varianz_delta_l,Horizontal_varianz_delta_r,Horizontal_varianz_delta_m,Horizontal_varianz_geschwindigkeit_l,Horizontal_varianz_geschwindigkeit_r,Horizontal_varianz_geschwindigkeit_m,Horizontal_tendenz_l,Horizontal_tendenz_r,Horizontal_tendenz_m,Horizontal_Kovarianz_blick_x,Horizontal_Kovarianz_blick_y,Horizontal_links_verhaeltnis_x,Horizontal_links_verhaeltnis_y,Horizontal_rechts_verhaeltnis_x,Horizontal_rechts_verhaeltnis_y,Liegende_8_langsam_mean_delta_l,Liegende_8_langsam_mean_delta_r,Liegende_8_langsam_mean_delta_m,Liegende_8_langsam_mean_geschwindigkeit_l,Liegende_8_langsam_mean_geschwindigkeit_r,Liegende_8_langsam_mean_geschwindigkeit_m,Liegende_8_langsam_max_delta_l,Liegende_8_langsam_max_delta_r,Liegende_8_langsam_max_delta_m,Liegende_8_langsam_max_geschwindigkeit_l,Liegende_8_langsam_max_geschwindigkeit_r,Liegende_8_langsam_max_geschwindigkeit_m,Liegende_8_langsam_min_delta_l,Liegende_8_langsam_min_delta_r,Liegende_8_langsam_min_delta_m,Liegende_8_langsam_min_geschwindigkeit_l,Liegende_8_langsam_min_geschwindigkeit_r,Liegende_8_langsam_min_geschwindigkeit_m,Liegende_8_langsam_standardabweichung_delta_l,Liegende_8_langsam_standardabweichung_delta_r,Liegende_8_langsam_standardabweichung_delta_m,Liegende_8_langsam_standardabweichung_geschwindigkeit_l,Liegende_8_langsam_standardabweichung_geschwindigkeit_r,Liegende_8_langsam_standardabweichung_geschwindigkeit_m,Liegende_8_langsam_varianz_delta_l,Liegende_8_langsam_varianz_delta_r,Liegende_8_langsam_varianz_delta_m,Liegende_8_langsam_varianz_geschwindigkeit_l,Liegende_8_langsam_varianz_geschwindigkeit_r,Liegende_8_langsam_varianz_geschwindigkeit_m,Liegende_8_langsam_tendenz_l,Liegende_8_langsam_tendenz_r,Liegende_8_langsam_tendenz_m,Liegende_8_langsam_Kovarianz_blick_x,Liegende_8_langsam_Kovarianz_blick_y,Liegende_8_langsam_links_verhaeltnis_x,Liegende_8_langsam_links_verhaeltnis_y,Liegende_8_langsam_rechts_verhaeltnis_x,Liegende_8_langsam_rechts_verhaeltnis_y,Liegende_8_schnell_mean_delta_l,Liegende_8_schnell_mean_delta_r,Liegende_8_schnell_mean_delta_m,Liegende_8_schnell_mean_geschwindigkeit_l,Liegende_8_schnell_mean_geschwindigkeit_r,Liegende_8_schnell_mean_geschwindigkeit_m,Liegende_8_schnell_max_delta_l,Liegende_8_schnell_max_delta_r,Liegende_8_schnell_max_delta_m,Liegende_8_schnell_max_geschwindigkeit_l,Liegende_8_schnell_max_geschwindigkeit_r,Liegende_8_schnell_max_geschwindigkeit_m,Liegende_8_schnell_min_delta_l,Liegende_8_schnell_min_delta_r,Liegende_8_schnell_min_delta_m,Liegende_8_schnell_min_geschwindigkeit_l,Liegende_8_schnell_min_geschwindigkeit_r,Liegende_8_schnell_min_geschwindigkeit_m,Liegende_8_schnell_standardabweichung_delta_l,Liegende_8_schnell_standardabweichung_delta_r,Liegende_8_schnell_standardabweichung_delta_m,Liegende_8_schnell_standardabweichung_geschwindigkeit_l,Liegende_8_schnell_standardabweichung_geschwindigkeit_r,Liegende_8_schnell_standardabweichung_geschwindigkeit_m,Liegende_8_schnell_varianz_delta_l,Liegende_8_schnell_varianz_delta_r,Liegende_8_schnell_varianz_delta_m,Liegende_8_schnell_varianz_geschwindigkeit_l,Liegende_8_schnell_varianz_geschwindigkeit_r,Liegende_8_schnell_varianz_geschwindigkeit_m,Liegende_8_schnell_tendenz_l,Liegende_8_schnell_tendenz_r,Liegende_8_schnell_tendenz_m,Liegende_8_schnell_Kovarianz_blick_x,Liegende_8_schnell_Kovarianz_blick_y,Liegende_8_schnell_links_verhaeltnis_x,Liegende_8_schnell_links_verhaeltnis_y,Liegende_8_schnell_rechts_verhaeltnis_x,Liegende_8_schnell_rechts_verhaeltnis_y
vp_167,94.08825917621951,101.38887662800705,93.27817399801073,0.0007625220766882768,0.0008029568219791042,0.00072803780597948,636.9302250961396,614.1634158142773,625.5144556862501,0.07848473237716512,0.08491592369645483,0.07900662155627593,1.3825805599267564,4.013807066996373,1.595192313911943,5.6918453034218774e-06,6.0936312348631715e-06,4.049508006925281e-06,123.24173439882092,118.52429580628744,121.03675265285861,0.0028229120461073535,0.0030293549200832103,0.0028392814935176373,15188.525097629521,14048.008696376328,14649.895492749274,7.968832420058004e-06,9.176991231832354e-06,8.061519399431745e-06,-1.0,-1.0,-1.0,110785.244484639,593.6761126674605,0.9947698744769874,0.9947698744769874,0.997907949790795,0.997907949790795,31.173723064996754,34.43038640157952,25.958938409646418,0.0007344372800468466,0.0006793445022970979,0.0006905625256803295,561.5802890208183,522.1535801030706,541.3335706333996,0.09208690888516073,0.10199679805664827,0.10207595473624986,0.4841632688798677,0.512250128582793,0.5121510690350813,-2.816907411247767e-07,-4.864968081270549e-07,-3.582077216524424e-07,35.55760101079118,51.09074405654893,33.07531925904288,0.0045155693354286775,0.004190453416764487,0.004624318346213588,1264.3429896426178,2610.2641282517898,1093.9767440876126,2.039036642306379e-05,1.755989983807316e-05,2.1384320167127575e-05,-1.0,-1.0,-1.0,68047.58909725575,11223.34780430241,0.9837160751565762,0.9837160751565762,0.9945720250521921,0.9945720250521921,39.64659407562811,41.2693340949452,35.67468283119482,0.0007877589102308197,0.0006862412517764337,0.0007543473320196317,116.29568518052089,127.6744199773954,115.45308539644158,0.07946843391720043,0.03738024477983618,0.07976922768746995,2.1836539440120637,1.2341330942503517,0.6009302077048146,1.1411076643923035e-05,8.577030642781511e-06,9.830284724371539e-06,19.28913264765008,22.31321845302063,19.994539427432226,0.002855662204744926,0.0012950694393898822,0.002863493592277729,372.07063829864023,497.8797177322204,399.7816069151418,8.154806627608652e-06,1.6772048528416236e-06,8.199595553015612e-06,-1.0,-1.0,-1.0,69006.78643203748,12372.743456223823,0.9958202716823407,0.9958202716823407,0.9989550679205852,0.9989550679205852
vp_168,41.020030016769255,40.91405627982168,39.694606964031294,0.000540458449766524,0.0005562780161412934,0.0005239727870506678,211.4579386171259,223.5356548868129,217.49675913424625,0.01064488816294277,0.011351235091551596,0.01096519440395232,1.6532532731924197,1.5677608551448197,1.4831741672517211,3.070302540467582e-06,6.142955773694927e-06,4.594827296989289e-06,40.6784257656943,37.77594584284212,39.270188181789294,0.000808307054951596,0.0008216320360009923,0.0007964895467284993,1654.7343227751016,1427.022084321341,1542.1476798331435,6.533602950845225e-07,6.75079202583136e-07,6.343955980477703e-07,-1.0,-1.0,-1.0,75279.41739951352,385.4639021766105,1.0,1.0,1.0,1.0,37.530981790106104,40.007020471871186,36.10932506807302,0.0005108721439421867,0.000594742360637489,0.0005182426292671787,932.0006825260778,876.2819047850146,901.5268944134564,0.05372679346635762,0.05519322543134825,0.05445917376248799,0.5196318921358882,0.1904414193478472,0.6550431809950177,-1.9013282515097632e-07,-2.1875706409681745e-07,-6.549471162966526e-08,95.45434431189118,94.76385398222533,95.30969962443554,0.0018295699062553582,0.0018917692188380462,0.0018401704306901553,9111.531848013072,8980.188021564523,9083.938842500129,3.34732604187524e-06,3.5787907773431117e-06,3.386227213986392e-06,-1.0,-1.0,-1.0,69358.29762498022,17802.540471495446,0.9991652754590985,0.9991652754590985,0.9991652754590985,0.9991652754590985,28.490446945164663,28.299671768764245,27.095438002356453,0.0006595636756252399,0.0007744506704588453,0.0006916271952097014,98.72331684474949,99.64379644735472,98.01355584174726,0.00670871090694047,0.007220602934137932,0.006154563150934542,1.9873265610148936,0.7400813531994482,1.0531549625427463,1.2346015961768758e-05,1.6796248791256934e-05,1.4570895147692554e-05,15.034085260885757,16.59502383034684,14.496591756174114,0.0005075410254465326,0.0007253151737061646,0.0005201555715588878,226.02371963158237,275.3948159297795,210.15117254517529,2.575978925113179e-07,5.260821012084037e-07,2.705618186237532e-07,-1.0,-1.0,-1.0,72960.40475404562,13042.41457027799,1.0,1.0,1.0,1.0
vp_169,84.53212409309036,66.26417388258429,60.33997856683133,0.008575506949389676,0.0024061737235762195,0.007819375244714514,619.3591322945139,606.2635364649614,290.46581377160635,0.09066575269494527,0.07555519199877167,0.08043431515704054,1.2064023678855191,2.624490884058588,1.3060340348299886,2.7035154733930256e-05,7.352631404039273e-06,1.9232410270137065e-05,65.80834044669582,45.785610078082755,41.360634634575504,0.01853521391122115,0.007951931263627844,0.01781054378621978,4330.737672348221,2096.322090222233,1710.7020973748465,0.00034355415473472594,6.323321082146191e-05,0.000317215469960852,-1.0,-1.0,-1.0,83080.52125600733,10954.325948768783,0.5784518828451883,0.5784518828451883,0.8807531380753139,0.8807531380753139,75.3145601644236,87.19169999936052,65.0145083893724,0.005421048701448498,0.005983051977762137,0.008512694689859634,752.3196371986262,960.7675884496235,591.0746734083932,0.09750697270557954,0.09793620705652288,0.1027156778526316,1.4830945407249418,1.2823700941505558,3.2906833737196264,7.001311946020691e-07,7.562489416004813e-06,4.842183834050965e-06,76.31089241601221,76.53578820222019,51.48265706413312,0.014807561432731334,0.015587741050329706,0.019172377282681164,5823.352301328189,5857.726875735107,2650.4639783831362,0.0002192638755841124,0.00024297767105213385,0.0003675800506694688,-1.0,-1.0,-1.0,67251.31746070423,19215.570810359935,0.6295369211514393,0.6295369211514393,0.6011681268251982,0.6011681268251982,102.99626303540552,79.9302634219516,65.54984059001941,0.011006703569566484,0.00500423542085166,0.011637878189000231,612.6238565618729,988.105195351342,233.45801796221454,0.10762292297937656,0.09847268418698722,0.09931475269000836,5.612516688946097,2.224179504275852,4.924216707361507,5.857774656326637e-05,7.875130683145757e-06,3.0550406508970613e-05,98.86725450104508,77.15395767538315,39.59158476424978,0.02213984031212124,0.014062420724883722,0.02255399564119387,9774.734012574418,5952.733184974814,1567.4935841447755,0.0004901725290462287,0.0001977516766436392,0.0005086827193829921,-1.0,-1.0,-1.0,75858.45691487103,23328.972573576815,0.4361924686192469,0.4361924686192469,0.7918410041841004,0.7918410041841004
vp_170,54.32964717460679,46.2938144681693,42.8127564985238,0.0006858260921795011,0.0006618920694383347,0.0006208501303035545,219.2732335322527,268.20026063204824,194.01625608573707,0.05428579810838508,0.057688337075168634,0.055986610638875695,1.3168436845911793,2.7173784272409938,0.7718903099725974,5.3319888504951305e-06,4.658674178797571e-06,9.167531282889267e-06,40.50588886040994,35.005765318124276,38.4245453290311,0.0019158821828148239,0.00203808825179688,0.0019553799935387627,1640.7270323718822,1225.4036055075924,1476.4456837427654,3.670604538427294e-06,4.153803722112463e-06,3.823510919131652e-06,-1.0,-1.0,-1.0,83428.18072241993,2379.6290486111848,0.987460815047022,0.987460815047022,0.9895506792058516,0.9895506792058516,45.29056987889306,34.46022592197252,32.95920691819241,0.0006287662387740145,0.0007074941392944599,0.0006947444865267737,767.3403886090148,769.0401777171022,768.1295870888843,0.08842893998428207,0.11979022769366075,0.11886560329408513,0.9910077985570082,0.3942841487486033,1.007913738625601,-8.700603522000618e-07,-1.1567320650066152e-06,-5.121310807959813e-07,71.35812408369269,59.90983228601127,59.00444915752437,0.0032465829279091037,0.004522312532198393,0.004841277546152795,5091.981872743681,3589.188004537999,3481.525020382878,1.0540300707790847e-05,2.0451310638878638e-05,2.343796827888322e-05,-1.0,-1.0,-1.0,73910.34964704223,19751.337372845624,0.9837228714524207,0.9837228714524207,0.9824707846410684,0.9824707846410684,47.22502287376489,45.23769989757849,41.172050670325746,0.0008202326903100085,0.000858258692994657,0.0007508378652725289,292.89313041322623,305.7147550962418,134.17908794971078,0.038417382438132815,0.06040546349506645,0.039136148549443785,0.6858000501114984,0.8555680977050478,2.4133024140276067,1.7200802994489584e-05,1.1122537891963127e-05,1.9740679433603194e-05,24.859263610677374,23.240826033776823,19.825749368592664,0.0014944181198648435,0.0027840781491434183,0.0014353183439452417,617.9829872651483,540.1359947322786,393.06033802625245,2.233285516980374e-06,7.751091140537841e-06,2.0601387484657113e-06,-1.0,-1.0,-1.0,78579.35698679485,18228.956276724835,0.9895506792058516,0.9895506792058516,0.9905956112852664,0.9905956112852664
vp_171,39.640946226065964,33.17240633861727,34.61559175683628,0.0004915197022651045,0.0004741779753094728,0.00046740479934308026,140.67421541265549,152.49139075248422,146.53851916720933,0.008189834664893588,0.008912519129515134,0.008223595729494586,2.1090743351965373,0.3125193823476736,2.0801268231197114,4.681527978136875e-06,4.768170269553613e-06,4.4905439886363195e-06,20.57268553743669,22.907463000077815,21.673089360358738,0.0005821207368623303,0.0005815552263017172,0.0005732190004765707,423.23539022225674,524.7518610999341,469.7228024220952,3.388645522851423e-07,3.382064812388415e-07,3.2858002250735883e-07,-1.0,-1.0,-1.0,61855.16019752388,79.58387422680434,1.0,1.0,1.0,1.0,30.955715278908805,27.74898848170221,26.93538777998683,0.0004696032702333939,0.00047858943337671615,0.0004310670082287934,491.27237054597236,482.97525723969255,480.6620561450962,0.05255831505872258,0.06637071969587242,0.05246314495649367,0.7579782457220571,0.24223181009362266,0.3359786262856108,-8.442203423111805e-08,-2.698369858993371e-07,-1.349692893817479e-07,58.753936320204744,59.50138190377659,59.159540807720774,0.0019729525275225994,0.002220910047308407,0.001935581677076348,3452.0250331186744,3540.414448459072,3499.85126858038,3.892541675857813e-06,4.932441438235431e-06,3.7464764286336875e-06,-1.0,-1.0,-1.0,72096.38641928817,16844.155977878578,0.9912353923205343,0.9912353923205343,0.9941569282136895,0.9941569282136895,38.8657058824547,35.536149292664476,36.08972588202446,0.0007277198298236212,0.0006495538087577567,0.0006415392222723997,295.1797944781393,164.46800764890946,173.86146983585618,0.08720571802888298,0.039537819755309365,0.039138345566150014,0.923171953617891,0.4778445980314242,0.7016115215166111,1.847910911264561e-05,3.0663716806275856e-05,1.1714537472410526e-05,24.47025147072902,22.674932219761338,22.645598044771013,0.002900819723174551,0.0013758436174727458,0.001362797912717639,598.7932070407159,514.1525511707708,512.8231108053367,8.414755066358478e-06,1.8929456597404909e-06,1.857218150907554e-06,-1.0,-1.0,-1.0,66662.84911127534,11726.55767861341,0.9979101358411703,0.9979101358411703,0.9968652037617555,0.9968652037617555
vp_172,72.25599532774635,70.35491434299702,70.38098109610017,0.0007385478891434702,0.0007424940671594901,0.0007010102696884563,380.7862574852054,367.9415373093311,373.3485695743443,0.06849570944005573,0.06947416962357701,0.06898483426149671,0.6751118917216449,0.7087785080263675,0.6529299126840348,6.52169832069245e-07,1.7180686348575455e-06,1.1723641911736e-06,84.93669881891076,82.89242061067813,84.21335206698589,0.002531012242927922,0.0025740225940378597,0.0025522948498730496,7214.242806254355,6871.153394697576,7091.888666358118,6.406022973851031e-06,6.625592314617393e-06,6.514209000688492e-06,-1.0,-1.0,-1.0,94414.56452457518,2162.1626359547754,0.9926854754440961,0.9926854754440961,0.9916405433646813,0.9916405433646813,75.44461544539317,72.0873158066927,72.56688204753613,0.0006254042663940878,0.0006178188241687524,0.0005787015750416104,522.4935855108683,512.6930020400865,515.5874864379583,0.06373106248451689,0.07377702064610046,0.06406822071993504,0.3387047290617576,0.44408004052720296,0.7254239192306361,-1.368998724419527e-05,-1.3796067495134234e-05,-1.3742748516899882e-05,106.54933001083543,107.51961341057815,107.47462784973183,0.0029627080554048353,0.0030519973933541664,0.0028874975599115353,11352.759725757916,11560.467267960177,11550.795631438354,8.7776390215607e-06,9.314688089040626e-06,8.33764215849507e-06,-1.0,-1.0,-1.0,75336.57723387779,15485.556984720291,0.9766374634960368,0.9766374634960368,0.9770546516478932,0.9770546516478932,65.75216549236782,64.99521270794857,64.58393121970478,0.0007558947900518226,0.0007561443261642682,0.0007308365926478761,696.4346027686557,684.5672467583562,690.5006023992745,0.03731416999592088,0.03715006586627232,0.037230710917041984,0.4154616568185651,0.7047550200764883,0.21252528137346294,5.048190143697885e-06,5.7844301375738136e-06,5.406423936807335e-06,113.29981806375935,112.9204030450438,113.2454355785888,0.001799736150235182,0.0017728903501943397,0.001777905826646888,12836.848773280968,12751.017423855135,12824.528679384304,3.2390502104633538e-06,3.1431401938122085e-06,3.1609491284249543e-06,-1.0,-1.0,-1.0,68608.35468561546,14603.671816519336,0.9821989528795811,0.9821989528795811,0.9821989528795811,0.9821989528795811
vp_173,92.50917416878892,87.42317653967334,87.67655740974524,0.0006627007452667649,0.0006587088819801345,0.0006232376081301435,558.4044679842474,573.4940812092493,550.7439723963644,0.03803931284670737,0.04115436766966346,0.03878392285180912,3.2404684241319424,0.8019691071812357,1.7722206686175859,5.330940013482973e-06,3.05074342519963e-06,3.644516805621238e-06,109.12789145416043,111.99569136753803,110.6136521858333,0.001832223735802021,0.001868201047458008,0.0018194363355741622,11908.896693231023,12543.034884892833,12235.380049888505,3.357043818036314e-06,3.490175153723198e-06,3.310348579207536e-06,-1.0,-1.0,-1.0,110479.54172330147,4785.728778288245,0.9864016736401674,0.9864016736401674,0.9884937238493724,0.9884937238493724,61.744508476300666,58.53422288425527,57.39968391092402,0.0006366667188647005,0.0006407907931418896,0.0005757359508493188,505.8174546362618,581.1665399763505,492.44883420040003,0.0764587747805094,0.07414537720119185,0.0752995688566274,0.4169236382696031,0.16851939394724566,1.2255168309925009,-1.0122861690383486e-05,-8.955823081348219e-06,-9.53933212379415e-06,78.83347931031518,89.3853402652849,80.84920551957205,0.003152786217269325,0.0033609784102876395,0.0031235887964691494,6214.717460169892,7989.739054340761,6536.594033146001,9.940060931803419e-06,1.1296175874419628e-05,9.75680696942759e-06,-1.0,-1.0,-1.0,71876.66183882875,15608.550742111547,0.985398414685023,0.985398414685023,0.9899874843554443,0.9899874843554443,191.5427009557591,143.21119334833634,141.81280033708282,0.0013471648750737638,0.0018361961423388508,0.0016143394190807957,1145.7032167708348,1094.1287675283195,1116.8873237046628,0.1323553959790704,0.09657713589823122,0.097818313484733,2.471603723665497,5.367648272388765,4.24463371696843,2.7454530647019203e-06,1.3163740635235906e-05,5.944003486730232e-06,251.37977633301944,162.84361416457457,162.09877766318814,0.008405289643131727,0.009957050448075832,0.009337178629263455,63191.791949238876,26518.04267418083,26276.0137198997,7.064889398493747e-05,9.914285362552711e-05,8.718290475477417e-05,-1.0,-1.0,-1.0,34092.448583206526,9200.00649055046,0.9780104712041885,0.9780104712041885,0.9256544502617801,0.9256544502617801
vp_174,108.25392588641597,111.43140087703968,106.53933714870392,0.0009805153984063207,0.0009265361692479262,0.0009052255519436917,742.3152829452794,764.780528815534,741.4295300677687,0.048263055011753764,0.04549543242149533,0.04297650268322485,0.3614370414129965,7.932917664235692,0.8189099251435584,4.374472863126757e-06,2.8950535199538342e-05,1.0919358756651068e-05,178.4590019866967,178.4592306423803,179.71242581724357,0.002974073713492831,0.0028046229127430644,0.0027104272069549892,31847.61539008782,31847.697001470286,32296.555993118276,8.845114453289037e-06,7.865909682683392e-06,7.346415644201825e-06,-1.0,-1.0,-1.0,124528.46233428037,7295.631217310696,0.9738766980146291,0.9738766980146291,0.9696969696969697,0.9696969696969697,52.48407269251143,56.205353599030644,50.56892450356315,0.0004698812489022542,0.00047391283266240777,0.0004176473352686286,387.2961506637328,394.89432157165186,388.5613971934347,0.011153736492866596,0.01001566839400786,0.010556481943265451,0.7960323323954792,0.12701470430679584,0.3283786054882785,-3.652646813793156e-07,-5.746762611132172e-07,-3.8865319881441676e-07,70.50134689323346,72.2678040495411,72.16059343022177,0.0007281912311915678,0.0007102831228466836,0.0007070899618168554,4970.4399137600385,5222.635502142869,5207.151244201765,5.302624691842913e-07,5.04502114600837e-07,4.99976214102162e-07,-1.0,-1.0,-1.0,64807.65430040227,13133.052864155223,1.0,1.0,1.0,1.0,50.54567949757416,47.20887694947225,45.970096666556095,0.00084969897004161,0.0008165993870421569,0.0007863290014550743,405.57286006686525,269.3932448684767,280.44570890214663,0.05982132212365846,0.06452024574837059,0.062105600272158286,0.5315073475832507,0.763480357155979,0.6483787198453003,1.2688827896329367e-05,1.0035886146695686e-05,1.2638117033225465e-05,50.2385272829291,47.990369719569706,48.68555831474987,0.0029841371853327587,0.0029564807516830865,0.0028540370083898286,2523.9096235576117,2303.075585820993,2370.28358841891,8.90507474088572e-06,8.740778435072587e-06,8.145527245258762e-06,-1.0,-1.0,-1.0,73259.38383865048,13200.653617157634,0.9926701570680628,0.9926701570680628,0.9884816753926702,0.9884816753926702
vp_175,187.08566573785095,193.49481045646706,188.51188860363243,0.0009181869413382524,0.0009642288942786085,0.0009049240136360991,1057.4182599560256,1075.4516302620993,1066.4325353743257,0.046022977726940105,0.0470505843104796,0.0465367504911927,0.6721214051437321,1.6003963870764646,1.3393005345292854,2.6881376513445616e-06,2.1531684648345552e-05,1.2871114389071146e-05,294.8212245474343,297.65289515163505,297.2185375926129,0.0029386070569714555,0.003133088281550561,0.0030267729545556937,86919.55444364868,88597.24599215025,88338.85908869145,8.63541143528244e-06,9.816242179989447e-06,9.161354518429803e-06,-1.0,-1.0,-1.0,109961.91597308028,43016.94648193108,0.9257322175732218,0.9257322175732218,0.9236401673640168,0.9236401673640168,50.72170834815059,57.309770667806035,47.43770126442185,0.0010675145762397207,0.0011769459639346493,0.0010830812100928603,782.9822730053918,755.3890321462277,726.8955250645002,0.07506774049266048,0.07775682813945005,0.07625513203890523,0.4016808664510551,0.3688027026664311,0.4772115006608876,-1.5579841453057197e-06,-2.1835451934277557e-06,-1.7514032709979114e-06,112.49439858831579,115.55668201201101,106.06941529354492,0.005449725903703769,0.0061842365180713454,0.0059156342482346875,12654.989713746867,13353.34675762503,11250.720860714502,2.969951242549986e-05,3.82447813114472e-05,3.499472855888718e-05,-1.0,-1.0,-1.0,103253.25850936254,37588.52007502146,0.9015025041736227,0.9015025041736227,0.9069282136894825,0.9069282136894825,42.156784178729396,45.66126446896769,40.16642611356854,0.0010140326829679261,0.0011176279822143697,0.0009197820219991802,878.6856868936819,756.1206413196944,124.82627782602412,0.05934245733345921,0.07261446502609882,0.059109081103117536,2.0539574822296336,2.384747381468646,1.0306183596842826,3.091669685929902e-05,7.4332474191754625e-06,2.2418172609540906e-05,36.82303477500553,39.514838592133444,22.320995290019123,0.003941927313274532,0.00473471013455526,0.0035823784430845736,1355.9358900412667,1561.4224689623586,498.2268307370559,1.553879094313977e-05,2.2417480058260287e-05,1.2833435309477054e-05,-1.0,-1.0,-1.0,82485.67389152118,18390.7077591211,0.9603340292275574,0.9603340292275574,0.9634655532359081,0.9634655532359081
vp_176,118.24654932410239,205.80305683152895,139.07256296863807,0.004849017698754601,0.019351189317313704,0.016487717083260457,506.10577686064653,644.9862700814301,546.6245480401565,0.10069806834694707,0.10865107444645357,0.10516234860164153,3.2342643107876103,28.99507021875288,9.879932525477033,4.272032140501758e-05,6.467241893283723e-05,0.00015869368137593647,83.36068819304965,102.68996610226354,81.46033695145876,0.0116753005359627,0.020448033821550398,0.020843623430361228,6949.004336018847,10545.229138084036,6635.786496245198,0.0001363126426050509,0.00041812208716726895,0.0004344566377067036,-1.0,-1.0,-1.0,77056.31460857764,21888.230272196135,0.7280334728033473,0.7280334728033473,0.4592050209205021,0.4592050209205021,90.85024310747045,68.32468050829793,65.43673963710489,0.0011562393900924062,0.0015778635354106961,0.001519769043656342,805.8313806384883,858.3011825282083,797.3743385888513,0.0744554813042784,0.0957557953283929,0.07628278781611067,1.8253200735279864,0.9089863910720452,3.7566080820503167,-6.8418682096487526e-06,-7.828950528043364e-06,-7.333316639571008e-06,146.71572648892078,120.38074722419951,108.83105540510826,0.0058162131647822735,0.007614524233058116,0.00745371750686498,21525.504399171812,14491.52430225662,11844.198620589745,3.382833557818663e-05,5.7980979295829295e-05,5.5557904672145495e-05,-1.0,-1.0,-1.0,82051.65411785462,30389.64330965434,0.9294363256784969,0.9294363256784969,0.9160751565762004,0.9160751565762004,90.04359250083989,110.38622366884616,91.99211354073216,0.0015497318403818851,0.005035789526836279,0.0043737030011018,828.1661464216443,727.3962634272332,561.3018294514646,0.09206063627293196,0.09455451860614482,0.09839780661030684,1.5105837876025263,0.9632431491532744,2.8905841939403705,1.7522392849392346e-05,3.3086366490099215e-05,4.203376873578472e-05,96.05071295147278,104.99934181537593,90.01234725091733,0.0058991687735034095,0.012089536226437155,0.012413415973386032,9225.73945848622,11024.861781662152,8102.2226576197245,3.4800192218277725e-05,0.00014615688617033632,0.00015409289612831548,-1.0,-1.0,-1.0,102210.38806629229,39694.56546054054,0.8085774058577406,0.8085774058577406,0.7374476987447699,0.7374476987447699
vp_177,111.29437515375281,48.61256805174937,76.89569348438319,0.0006483845789391745,0.0005494148274899546,0.000548297701568167,234.64143302282199,250.55112286803987,241.16584145487224,0.01077692207226237,0.009541042807907772,0.010150109401658195,34.98812550579521,5.29399995736004,25.50736139482248,5.938730275535614e-06,3.48417328601959e-06,6.845380653369236e-06,32.60856656645708,31.481079727666234,28.93523379718884,0.0006984990327588172,0.0006546492431473971,0.0006591074188591335,1063.3186135190622,991.058380819678,837.2477548979793,4.879008987650033e-07,4.2856563155345986e-07,4.344225895951492e-07,-1.0,-1.0,-1.0,64433.714580264554,135.78037680790686,1.0,1.0,1.0,1.0,103.97728408543695,64.4353236153382,79.77984185618106,0.001425624544484934,0.00047969741536359715,0.0013081276855327997,510.9721860108753,518.2637085206263,513.2993782221354,0.08250569995649988,0.05190809812903599,0.08194287990741596,2.0629759689605955,1.3276854623964651,1.0737302330849166,-5.385498267951274e-07,-3.570157569517436e-07,-4.477500666142182e-07,75.59873311041191,77.94405705307285,77.24946103899639,0.006982093770636158,0.0013717144084601576,0.006986058080256195,5715.168447899291,6075.276029892677,5967.479230815421,4.874963342195624e-05,1.8816004183772004e-06,4.8805007500712865e-05,-1.0,-1.0,-1.0,57820.85776485109,11192.977467205894,0.9791318864774624,0.9791318864774624,0.9974958263772955,0.9974958263772955,147.4715815592848,104.75487000570952,122.71725577686608,0.00174176084136749,0.0005566616027283357,0.0015864601384265277,400.9107127762989,433.0361767642597,413.42946034350587,0.09744377604460387,0.009631370433219615,0.09591217313937944,4.6434840872699885,1.0373616421479877,1.631869447302038,1.3401551816809946e-05,5.8327157846515925e-06,1.5962427378898222e-05,93.17108065898596,102.50180606140258,98.99363120914487,0.007713997685270994,0.000652835711462535,0.007673499639711694,8680.850271163266,10506.620245849386,9799.73901997218,5.9505760288366254e-05,4.261944661607942e-07,5.8882596720655496e-05,-1.0,-1.0,-1.0,38420.7436070024,6510.0533474451995,0.9780334728033473,0.9780334728033473,1.0,1.0
