t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y
10893447961,358.873293905,140.651891328,10893448474,1112.1676326,448.270552972,1151.09693301,480.558836941,1131.632282805,464.4146949565,998.8732939050001,371.34810867199997,136.94038709388823,162.13062208108798,187.34732309647393,2.646558434529011e-07,3.258314932068224e-07,3.890181413292595e-07,-1,-1,-1,-1,-1,-1
10893462958,354.159960688,142.844510409,10893464474,1127.92187401,455.08760934,1144.13453595,482.54397229,1136.02820498,468.815790815,994.159960688,369.155489591,158.9860958075225,173.37466475397449,188.01415168491644,6.705432612983282e-08,2.429856320889738e-08,2.828074692419434e-08,-1,-1,-1,-1,-1,-1
10893480986,349.148123297,144.994803847,10893484474,1146.34891347,468.715116816,1147.95560181,498.58459891,1147.15225764,483.64985786299997,989.148123297,367.00519615300004,187.2351366391718,196.39573206900684,206.2351921024774,5.729663729600735e-08,4.635421318277135e-08,4.1223646632478237e-08,-1,-1,-1,-1,-1,-1
10893495980,344.10536866,146.978837822,10893496474,1150.43669061,473.993368821,1147.43103452,501.420285754,1148.9338625649998,487.7068272875,984.1053686600001,365.021162178,198.84931602165292,205.47555773461457,212.7909632501184,4.636157409322113e-08,3.077032869338421e-08,2.00263747762508e-08,-1,-1,-1,-1,-1,-1
10893514018,339.001300376,148.811880736,10893516474,1162.65417359,471.488979244,1147.99319199,502.369494599,1155.32368279,486.9292369215,979.001300376,363.18811926399997,213.2075376532573,215.40995041844312,218.9285606571698,3.117880465155562e-08,1.6092399076333743e-08,2.7579639823871033e-09,-1,-1,-1,-1,-1,-1
10893532003,333.901177604,150.474895634,10893532480,1159.9978945,469.71780274,1150.02351626,503.942651105,1155.01070538,486.8302269225,973.9011776039999,361.525104366,215.26181273258237,220.23177516004637,226.4990856335054,1.2461861868190219e-08,1.2813235600464346e-09,1.002556527219917e-08,-1,-1,-1,-1,-1,-1
10893547015,328.520179026,152.053968692,10893548486,1163.77737952,469.844810268,1156.19243686,506.513141919,1159.9849081900002,488.1789760935,968.520179026,359.946031308,224.06051852491342,230.43964642006594,238.1234853460878,1.4760874249626196e-08,2.011700262315131e-08,2.6086051168131857e-08,-1,-1,-1,-1,-1,-1
10893565031,323.603910331,153.344769006,10893568493,1162.02722578,463.303065797,1158.19870653,496.01700481,1160.1129661549999,479.66003530349997,963.603910331,358.655230994,224.32784366353042,230.7768872457125,238.19192180594266,1.6917689435028402e-08,2.128485606503827e-08,2.669670864221993e-08,-1,-1,-1,-1,-1,-1
10893580047,318.190204559,154.604042247,10893580497,1159.83525224,457.577535209,1157.60832589,485.630913608,1158.721789065,471.60422440850004,958.190204559,357.395957753,225.16010684809447,230.7735785503635,237.09025922276788,4.2546483625832716e-08,5.673336066291637e-08,7.219392719427503e-08,-1,-1,-1,-1,-1,-1
10893598060,313.254694431,155.608474384,10893600505,1158.09708625,456.197480059,1155.55054152,474.411094289,1156.8238138850002,465.304287174,953.254694431,356.39152561599997,227.86319147332014,230.8730734093233,234.2055258511572,5.544084608621966e-09,1.6435921354475924e-08,2.849460913629091e-08,-1,-1,-1,-1,-1,-1
10893613061,308.073324038,156.519741744,10893616511,1159.40640496,454.441602567,1156.74611946,477.874745902,1158.07626221,466.1581742345,948.073324038,355.480258256,233.35599148045216,237.38330844062477,241.91888342037032,8.549452469194187e-09,5.91678453858582e-09,1.4302513691114364e-08,-1,-1,-1,-1,-1,-1
10893631067,302.892761874,157.287986878,10893632515,1165.32441134,466.354081558,1165.11631816,481.915823991,1165.22036475,474.1349527745,942.8927618739999,354.71201312200003,248.87705826137147,252.37155449026554,256.05491299327446,5.193302239653008e-08,4.1808300390150584e-08,3.628908390817358e-08,-1,-1,-1,-1,-1,-1
10893646085,297.454903917,157.944440781,10893648516,1163.78802127,469.215550477,1169.76471493,484.507207886,1166.7763681000001,476.8613791815,937.454903917,354.055559219,253.9458674546004,260.13381816230077,266.43100595244954,1.268530982679547e-08,1.2260949127428464e-08,2.078616285512145e-08,-1,-1,-1,-1,-1,-1
10893664096,292.547519663,158.40791187,10893664518,1160.49616012,478.891007618,1167.83040884,486.856758754,1164.1632844800001,482.873883186,932.547519663,353.59208813,260.1161315855958,265.253925597088,270.40249698551173,3.991235890287196e-08,2.56021620545946e-08,1.1885082462446811e-08,-1,-1,-1,-1,-1,-1
10893679116,287.142826946,158.779674272,10893680520,1160.84320377,476.622472873,1167.53151136,490.182242942,1164.187357565,483.4023579075,927.142826946,353.22032572800003,264.280071226863,270.43940356162295,276.6681881988391,8.96231723521366e-09,2.065978496759246e-09,1.3039278077615493e-08,-1,-1,-1,-1,-1,-1
10893697121,282.234248218,158.993611548,10893700523,1166.49462966,492.031502014,1164.00018652,486.800532001,1165.2474080900001,489.41601700750005,922.234248218,353.006388452,281.0535823346118,278.68078985395425,276.3180084088927,4.101944875404816e-08,1.5261356138969494e-08,1.221983164188417e-08,-1,-1,-1,-1,-1,-1
10893715145,277.139151811,159.093196048,10893716524,1159.86845789,484.237265605,1157.03353693,479.564596098,1158.4509974100001,481.9009308515,917.1391518109999,352.906803952,275.9804452992693,273.62545861260793,271.2775558775965,3.995658684317195e-08,3.957516226599917e-08,3.923161742643585e-08,-1,-1,-1,-1,-1,-1
10893730149,272.046293551,159.069891221,10893732515,1155.50964858,479.504532164,1154.75642746,477.224712059,1155.13303802,478.3646221115,912.046293551,352.93010877899997,274.400236693087,273.5415552918752,272.68545525322264,2.5161605669821595e-08,1.896335149350705e-08,1.2768302355026026e-08,-1,1,-1,1,-1,1
10893748172,266.973352326,158.926226862,10893748505,1133.53074866,472.032687581,1152.12096183,470.142103538,1142.825855245,471.0873955595,906.9733523259999,353.073773138,255.88958001274335,263.7301996552562,271.6658690895293,9.079404544027247e-08,5.5920344187354156e-08,2.955666546110465e-08,-1,1,-1,1,-1,1
10893763157,261.933450459,158.665899032,10893764495,929.808651422,398.5590807,977.463986369,415.185975817,953.6363188955,406.8725282585,901.933450459,353.33410096800003,53.12556466041036,74.4281519406614,97.62436313332937,8.470214708727649e-07,7.814079580464654e-07,7.161252522451357e-07,-1,1,-1,1,-1,1
10893781212,256.923964296,158.292243652,10893784483,873.310208512,359.348159792,885.809881971,367.357551384,879.5600452415,363.352855588,896.923964296,353.707756348,24.278047970079463,19.862870494484866,17.602264923914998,1.721361812908207e-07,2.1504356894591539e-07,2.5876778730131085e-07,1,1,1,1,1,1
10893799199,251.942090774,157.808133924,10893800473,874.744684925,354.863302181,881.78366083,351.762770027,878.2641728775,353.313036104,891.942090774,354.191866076,17.21050825450304,13.706121993586729,10.44481720962233,1.8416295681727316e-08,3.9592855592943874e-08,6.299331629387731e-08,1,1,1,-1,1,-1
10893814205,246.764077636,157.187070469,10893816464,860.771890051,346.161073801,876.095849595,347.645997657,868.433869823,346.903535729,886.764077636,354.812929531,27.394313698769,19.963843036421693,12.852081622108392,6.43735672800682e-08,4.58925115322772e-08,2.745793411514049e-08,1,-1,1,-1,1,-1
10893832210,242.095181202,156.524807676,10893832454,859.467051536,347.655102885,870.807367342,350.392000554,865.137209439,349.0235517195,882.095181202,355.475192324,23.9413042880974,18.143772287050442,12.379563009597888,7.75818881602723e-09,1.5329681679913734e-08,2.3306105247108337e-08,1,-1,1,-1,1,-1
10893847236,236.993553441,155.691012258,10893848446,858.05843496,353.09376002,863.455112551,359.8421699,860.7567737555,356.46796496,876.993553441,356.308987742,19.206155294431674,16.237557954055404,13.991881856763767,2.1967715576963788e-08,3.3774248691925235e-08,4.6817743782441725e-08,1,-1,1,1,1,1
10893865244,232.381156953,154.838702444,10893868435,856.648843946,361.508952475,858.251762967,366.13104468,857.4503034565,363.8199985775,872.381156953,357.161297556,16.32200281353128,16.348354211591722,16.736072952760395,2.135456576694343e-08,2.0175527915128142e-08,2.0428468065132317e-08,1,1,1,1,1,1
10893880248,227.598157434,153.856568187,10893880429,849.437449443,360.122801947,852.554415299,371.183830096,850.995932371,365.6533160215,867.598157434,358.143431813,18.268257192785025,18.221751778234246,19.908946853202554,5.104691496122912e-08,4.664170935872637e-08,5.293586377740399e-08,1,1,1,1,1,1
10893898248,222.855344015,152.784245428,10893900418,843.896821411,354.731280766,851.408846958,374.151322688,847.6528341845001,364.441301727,862.855344015,359.21575457200004,19.481685877846385,16.075529484765823,18.817372022245397,1.934856715621548e-08,8.899839202848615e-09,7.961089001822242e-09,1,-1,1,1,1,1
10893913283,217.926842638,151.566429696,10893916410,838.528636408,354.716286161,847.080993845,378.460743883,842.8048151265,366.588515022,857.926842638,360.433570304,20.223198137619352,16.326636534822498,21.038332236373147,2.099053976357695e-08,2.073262627713626e-08,2.3881254740238387e-08,1,-1,1,1,1,1
10893931274,213.485897312,150.378970423,10893932412,838.423643012,350.981016176,840.684053347,377.542297894,839.5538481794999,364.261657035,853.485897312,361.621029577,18.441295772567866,14.180088377804273,20.429733080148516,1.4593012866217932e-08,1.5612820033896913e-08,2.5237977169589734e-08,1,-1,1,1,1,1
10893946289,208.656281145,148.990824736,10893948415,839.685704427,363.231126164,838.066173644,385.004240256,838.8759390355,374.11768321,848.656281145,363.00917526399996,8.973322063513255,14.800474335817913,24.41174432286728,4.808723906889106e-08,3.8576596338939683e-08,3.0878405801469755e-08,1,1,1,1,1,1
10893964294,204.298010581,147.651757008,10893964418,829.829218104,350.403941602,836.339446774,386.955360515,833.084332439,368.6796510585,844.298010581,364.348242992,20.094514102054006,12.021134443591766,23.96707117210662,6.316670926689797e-08,3.1021524808435494e-08,1.0173788186811602e-08,1,-1,1,1,1,1
10893979330,199.544064998,146.097770583,10893980420,822.797886686,359.09810989,829.464828799,386.865984052,826.1313577425,372.982046971,839.5440649980001,365.902229417,18.075688938322802,15.166559679758334,23.260911649196323,4.3667208418623723e-08,3.193130628456864e-08,2.6849533053676933e-08,1,-1,1,1,1,1
10893997326,195.285860165,144.623209156,10894000424,822.877701842,363.369937946,821.582094322,398.20774329,822.229898082,380.788840618,835.285860165,367.37679084399997,13.039066803834032,18.717404335350274,33.73930685428036,1.0677162775601705e-08,2.1809761440194074e-08,3.451634244473676e-08,1,-1,1,1,1,1
10894012338,190.84974297,143.004046912,10894012425,820.721129107,362.568859213,819.134729551,403.569579669,819.927929329,383.069219441,830.84974297,368.99595308799996,11.995680658629452,17.81411909276502,36.504481839491746,1.59733835441131e-08,2.2497951634217397e-08,4.0923527125804656e-08,1,-1,1,1,1,1
10894030338,186.463610771,141.319893837,10894032429,820.520878507,360.266612135,815.034213385,399.212726211,817.777545946,379.73966917300004,826.463610771,370.680106163,11.989867581953463,12.550832804091664,30.73664801845894,5.7750387946498326e-09,9.9050151184844e-09,1.4951542995424418e-08,1,-1,1,1,1,1
10894048370,181.916367857,139.486515616,10894048432,818.764182973,359.299940391,808.870077018,395.793787025,813.8171299955,377.546863708,821.9163678570001,372.513484384,13.58432973679101,9.535856613667582,26.686667002687493,7.829492796656215e-09,1.7676775068120492e-08,2.7524091530728688e-08,1,-1,1,1,1,1
10894063358,177.816266739,137.757173094,10894064436,814.318658577,362.797975729,809.504904136,405.605114929,811.9117813565,384.201545329,817.816266739,374.242826906,11.967367351200016,11.577522198672527,32.44490496759323,2.2085676148734277e-08,2.7025846106821006e-08,3.8386445851015316e-08,1,-1,1,1,1,1
10894081553,173.563337164,135.886976336,10894084441,810.975419376,349.191390918,800.860814536,383.189881681,805.918116956,366.1906362995,813.563337164,376.113023664,27.04573216217203,12.52609927471447,14.540839057895813,3.501073092745015e-08,4.743131647730335e-08,6.003052161999916e-08,1,-1,1,-1,1,1
10894096386,169.360945742,133.962593716,10894096444,807.041716436,335.302933205,788.486458844,388.822361448,797.7640876400001,362.0626473265,809.360945742,378.037406284,42.7973598941989,19.740315133962483,23.495945632050294,1.001915226504094e-07,6.343627824477308e-08,9.43690398238241e-08,1,-1,1,-1,1,1
10894114414,165.197400785,131.981102234,10894116448,801.815558684,331.452723829,782.474990033,386.861138945,792.1452743585,359.156931387,805.197400785,380.018897766,48.68377662913013,24.60852790095064,23.730238404495793,1.6221733967534226e-08,1.5807880237098872e-08,1.5801934145537923e-08,1,-1,1,-1,1,1
10894132412,161.065846392,129.941156407,10894132446,794.824667394,331.312211915,779.705970321,384.291004035,787.2653188575,357.801607975,801.065846392,382.058843593,51.1289833846486,27.90820739599124,21.47619253981742,2.7320514240317932e-08,1.978880830891333e-08,1.476138868605707e-08,1,-1,1,-1,1,1
10894147444,156.799460362,127.757639063,10894148443,793.315476013,337.411696393,774.823745962,380.298105402,784.0696109875,358.8549008975,796.799460362,384.242360937,46.96008186296885,28.400214653320266,22.32687114478306,2.4553817009247046e-08,1.3148735881381985e-08,2.4646302493596212e-08,1,-1,1,-1,1,-1
10894162427,152.969207526,125.730724615,10894164440,788.085746508,334.352280655,770.391257338,391.455027293,779.2385019230001,362.903653974,792.969207526,386.269275385,52.14616508727341,27.101375246995044,23.16583384087732,2.3676399898736372e-08,2.4631633427669553e-08,4.6912746043962786e-08,1,-1,1,-1,1,1
10894180515,148.967757319,123.545965429,10894184437,784.806683731,341.704234878,764.460648359,390.981277402,774.6336660449999,366.34275614,788.9677573189999,388.45403457099997,46.93461733880834,26.350992514601174,24.637072592013695,2.013119163572874e-08,1.4372665847064985e-08,1.4878215560998664e-08,1,-1,1,-1,1,1
10894198455,145.045085597,121.337594585,10894200434,778.913209485,343.114436252,762.910417859,395.652841344,770.911813672,369.383638798,785.045085597,390.66240541499997,47.94172792232785,25.544770189742295,22.690261493273187,2.3680143975988744e-08,1.8781096005655383e-08,1.9234028650751913e-08,1,-1,1,-1,1,1
10894213469,141.124889449,119.064824026,10894216432,775.323885008,343.701962499,759.399363739,393.057612054,767.3616243735,368.3797872765,781.124889449,392.935175974,49.57379309271607,28.149504074206835,21.725870706822185,1.4210942642232182e-08,1.4415263881540477e-08,1.7059292083482725e-08,1,-1,1,-1,1,1
10894231474,137.290375417,116.778227166,10894232429,767.592263051,348.598271023,756.50759256,396.739083354,762.0499278055,372.6686771885,777.290375417,395.22177283400003,47.62146894609494,27.21972385227202,20.838097189890256,3.576185391423773e-08,2.667819187980699e-08,1.8293605546341073e-08,1,-1,1,-1,1,1
10894246480,133.288573152,114.325079083,10894248425,766.571009162,349.135368385,754.801048,401.528815809,760.6860285810001,375.332092097,773.288573152,397.674920917,49.00218184904152,25.652019985643705,18.88494352875898,4.5095881530913516e-09,1.1694610338006145e-08,1.9871912426848836e-08,1,-1,1,-1,1,1
10894264503,129.688442179,112.06005059,10894268418,761.757151887,354.329383438,752.813050446,402.063437472,757.2851011665,378.196410455,769.688442179,399.93994941,46.29502234562741,25.032466010362803,17.00846988096406,1.771674475122569e-08,1.1123828603600293e-08,5.150177745006534e-09,1,-1,1,-1,1,1
10894279523,125.779999303,109.538975636,10894280414,761.260426519,358.329961945,750.788238273,405.969723032,756.0243323960001,382.1498424885,765.779999303,402.46102436399997,44.36188914349282,22.532579656576637,15.39687842140247,2.8013798542947742e-08,2.883587279830125e-08,3.057509211670573e-08,1,-1,1,-1,1,1
10894297526,122.253772029,107.209236329,10894300408,754.876666836,359.614398726,749.572370913,402.714415401,752.2245188745001,381.1644070635,762.253772029,404.790763671,45.77472698632303,25.666917333053537,12.850259001406041,1.6289008241407312e-08,9.819677709506995e-09,8.692619900438889e-09,1,-1,1,-1,1,-1
10894312527,118.579798638,104.726468589,10894316403,754.319805455,361.677721516,743.949288059,409.090875019,749.134546757,385.3842982675,758.579798638,407.273531411,45.79438199059123,23.840119771218333,14.742950097988256,8.35344894443068e-09,2.0443399756084695e-08,3.3230392421204695e-08,1,-1,1,-1,1,1
10894331548,114.964371154,102.228385761,10894332401,751.429896352,366.849509801,735.860669429,409.841746433,743.6452828905001,388.34562811700005,754.964371154,409.771614239,43.06738396411546,24.232099381131526,19.103830456806335,2.3148123619674686e-08,2.43697876975434e-08,3.173994931073391e-08,1,-1,1,-1,1,1
10894346553,111.205648089,99.5739810237,10894348400,746.620018894,358.421233664,728.626953656,416.109363406,737.623486275,387.265298535,751.205648089,412.4260189763,54.19912205692679,28.5926034608066,22.877160411348864,3.791162155274799e-08,2.390117683643957e-08,3.739254061321627e-08,1,-1,1,-1,1,1
10894364574,107.64318835,97.0046797195,10894368399,745.673047254,365.046539641,725.542052539,417.122750048,735.6075498965,391.08464484449996,747.64318835,414.9953202805,49.98761990044172,26.768955765757855,22.203291682809322,1.6733274108540638e-08,1.0797898077150599e-08,8.118526792522437e-09,1,-1,1,-1,1,1
10894379572,104.296181974,94.5437536604,10894380398,738.39983304,365.879923415,727.979395562,420.77884556,733.189614301,393.32938448749996,744.296181974,417.4562463396,51.912272317575365,26.560521612070197,16.651642093025796,5.0847391975024556e-08,2.29155069022178e-08,3.0519322454599605e-08,1,-1,1,-1,1,1
10894397595,100.794701717,91.9209803859,10894400397,735.696678264,372.396972093,729.467196626,423.944530329,732.581937445,398.170751211,740.794701717,420.0790196141,47.95380588578739,23.39704514270358,11.968899058544846,1.7640317147955873e-08,1.2199606840123984e-08,8.745555796745784e-09,1,-1,1,-1,1,1
10894412590,97.355693091,89.2974839306,10894416396,729.174735281,380.097538973,728.650479377,427.310447856,728.912607329,403.7039934145,737.355693091,422.7025160694,43.38331642548517,20.790131318806907,9.84955740916172,3.942409458374192e-08,2.5938139667932855e-08,1.3531324109735322e-08,1,-1,1,-1,1,1
10894430614,93.9353428729,86.6420922787,10894432395,724.726033842,381.081890143,722.562174661,429.382373083,723.6441042515,405.232131613,733.9353428729,425.35790772129997,45.22363436766824,22.604345960987537,12.064214712267747,1.780028128378395e-08,2.1430990240251014e-08,2.5125014016553455e-08,1,-1,1,-1,1,1
10894445616,90.3781767463,83.8323624532,10894448394,721.017248888,383.5167982,717.561208781,434.833388345,719.2892288345,409.1750932725,730.3781767463,428.1676375468,45.62153466009272,21.99276025881832,14.446691715656947,1.7332830536345143e-08,2.2950844645132068e-08,2.8900155096503513e-08,1,-1,1,-1,1,1
10894463635,87.1755943384,81.2613748216,10894464396,726.639974179,379.669848828,714.435802892,431.220128064,720.5378885355,405.444988446,727.1755943384001,430.7386251784,51.071585122084585,26.15008981775144,12.74888744662098,2.6605795193034836e-08,1.5361597718983303e-08,1.8657160899830057e-08,1,-1,1,-1,1,1
10894481656,83.8248925601,78.5302528518,10894484397,726.075310663,381.30711337,711.946560103,426.817904081,719.0109353830001,404.06250872550004,723.8248925601,433.4697471482,52.21115536278111,29.798655260807866,13.614029460525328,4.329318830484606e-09,5.149021537123545e-09,1.2641892440733133e-08,-1,-1,1,-1,1,-1
10894498635,80.5334937521,75.8071618202,10894500398,721.775171738,375.761597076,709.961872138,430.747233983,715.868521938,403.25441552949997,720.5334937521,436.1928381798,60.443996108515826,33.26712564554,11.891752966653456,2.7408304567682273e-08,1.2672843903039317e-08,1.719361392460949e-08,-1,-1,1,-1,1,-1
10894513668,77.2434110675,73.0460368581,10894516399,713.811447008,384.505485923,704.944013503,430.910388343,709.3777302555,407.707937133,717.2434110675,438.9539631419,54.556530761795806,32.22084846780297,14.696063282223859,4.6193209049322006e-08,3.0745126403358455e-08,1.9608917539073374e-08,1,-1,1,-1,1,-1
10894531671,73.9970633888,70.2841138961,10894532400,711.089329811,385.286216697,701.526312128,440.552517505,706.3078209695,412.91936710100003,713.9970633888,441.7158861039,56.50453525099993,29.805435002145874,12.52489774431922,1.1060592244280315e-08,2.3623674927756744e-08,3.995564456608023e-08,1,-1,1,-1,1,-1
10894546680,70.6134437833,67.3667172516,10894548401,714.870932822,390.124427592,703.794713255,426.517506161,709.3328230385,408.32096687650005,710.6134437833,444.6332827484,54.67487085833898,36.33489058016619,19.35656083559678,2.398430510366768e-08,2.1497989061885324e-08,5.5528777927999773e-08,-1,-1,1,-1,1,-1
10894564701,67.5551692195,64.6967458762,10894568402,710.382331568,392.885518611,701.379605755,445.0292229,705.8809686615,418.9573707555,707.5551692195,447.3032541238,54.49112574801359,28.395282203874547,6.580942342163919,1.3173271066314421e-08,2.7953463511465447e-08,4.666681812952018e-08,-1,-1,1,-1,1,-1
10894579714,64.2202510318,61.7504743416,10894580403,711.337126608,389.194080934,697.08166641,441.496552121,704.209396509,415.3453165275,704.2202510318,450.2495256584,61.468831520221485,34.90421081867152,11.29486326384803,2.6474186510602345e-08,2.7634884152783887e-08,3.862867446682772e-08,-1,-1,1,-1,1,-1
10894597729,61.2106210904,59.061376333,10894600404,706.538284127,395.543595205,694.252968915,440.902868757,700.3956265209999,418.223231981,701.2106210904,452.938623667,57.64176684996173,34.7249569626882,13.90209768514941,1.989543810375058e-08,1.194327059522239e-08,7.225094664538839e-09,-1,-1,1,-1,1,-1
10894615733,58.0651898829,56.2213374972,10894616404,697.096886988,390.146368907,692.868352943,445.784952123,694.9826199655,417.96566051499997,698.0651898829,455.7786625028,65.63943611230644,37.93844167365111,11.264162700140272,4.24812601665034e-08,2.1168481274208605e-08,1.9822784885988008e-08,1,-1,1,-1,1,-1
10894630736,54.7954913532,53.238188925,10894632405,700.146982097,394.53453708,689.241724517,443.149719838,694.694353307,418.84212845900004,694.7954913532,458.76181107499997,64.44983458481313,39.91981073435289,16.57050750168159,2.0872670091875584e-08,3.60367374119813e-09,1.7509353100262838e-08,-1,-1,1,-1,1,-1
10894648786,51.6869702849,50.3740498092,10894652406,693.366018341,388.826663852,686.836472315,449.910824771,690.101245328,419.3687443115,691.6869702849,461.6259501908,72.81864660794844,42.28694801430438,12.67956995160509,2.215648549997424e-08,1.1556840751293438e-08,1.7938694176619344e-08,-1,-1,1,-1,1,-1
10894663764,48.606914988,47.5103552163,10894664421,688.204549186,391.582009106,681.716083349,452.722199303,684.9603162675,422.1521042045,688.606914988,464.4896447837,72.90874596611063,42.494294023124525,13.63658072312445,4.052966104077714e-08,4.049623191065969e-08,4.0464206184829005e-08,1,-1,1,-1,1,-1
10894678769,45.5405812074,44.6351173956,10894680477,682.190123348,394.199648455,681.568756161,456.360111423,681.8794397545,425.279879939,685.5405812074,467.3648826044,73.24190778512084,42.243951118294646,11.699589007917458,2.5444124197376364e-08,1.7030210211883007e-08,1.4123207143376954e-08,1,-1,1,-1,1,-1
10894696781,42.623738089,41.8786803707,10894700547,686.026857695,398.676048428,676.125937604,456.209431606,681.0763976495,427.442740017,682.623738089,470.1213196293,71.52627489307721,42.70662033173709,15.354544588352443,1.4636489901638271e-08,5.727656635824168e-09,1.3517471805858197e-08,-1,-1,1,-1,1,-1
10894714803,39.4346897036,38.8424873093,10894716602,686.568857496,408.47975275,673.270180503,455.250113551,679.9195189995,431.8649331505,679.4346897036,473.1575126907,65.07003135881322,41.29542570951298,18.938746464135633,3.809186820448581e-08,1.7733393111434487e-08,1.168740259774227e-08,-1,-1,-1,-1,1,-1
10894729816,36.5592665425,36.0859272937,10894732649,689.23810432,416.982721893,673.70223745,459.571132834,681.470170885,438.2769273635,676.5592665425,475.9140727063,60.27982279393654,37.956181196430094,16.590789580517356,3.4609226933029134e-08,2.5618146922060676e-08,1.6863927966434058e-08,-1,-1,-1,-1,1,-1
10894747827,33.4002529495,33.0381776708,10894748687,685.443256395,414.61289387,673.773093344,464.662638825,679.6081748695001,439.6377663475,673.4002529495,478.9618223292,65.4661632130337,39.81104963972555,14.304043443955168,1.7393965125965627e-08,8.966252816587271e-09,1.9796476166731656e-08,-1,-1,-1,-1,-1,-1
10894762830,30.5415376071,30.2639743797,10894764725,678.374993181,418.942281943,669.61126102,462.997507823,673.9931271005,440.969894883,670.5415376071,481.7360256203,63.28046516294515,40.911989505786494,18.761595448368336,3.2224814219350695e-08,2.2435894972389865e-08,1.7427194589862637e-08,-1,-1,-1,-1,1,-1
10894780857,27.5447666169,27.3406409225,10894784773,671.945674423,418.097969586,664.173952007,474.9055283,668.0598132150001,446.501748943,667.5447666169,484.65935907749997,66.70672050518567,38.161085993125376,10.319864629461986,1.6133765653203842e-08,2.0183170791253542e-08,3.257011645525351e-08,-1,-1,-1,-1,1,-1
10894795851,24.562635929,24.4175637101,10894796801,670.486403112,423.729420401,662.291621256,477.903411258,666.389012184,450.8164158295,664.562635929,487.5824362899,64.12720682944563,36.81135573052668,9.9418827800939,4.021107966648205e-08,3.1981620305590746e-08,2.4467909413649882e-08,-1,-1,-1,-1,1,-1
10894813869,21.5771591272,21.4786188334,10894816849,662.852423619,420.577017324,652.522072343,476.339917338,657.6872479809999,448.458467331,661.5771591272,490.5213811666,69.95598854186865,42.242397293080344,16.825828746046486,2.0549381333964756e-08,2.243114280225479e-08,2.461636651718629e-08,-1,-1,1,-1,1,-1
10894831874,18.6145704399,18.5511912592,10894832887,664.990148313,426.42868994,653.234477818,471.032404713,659.1123130655,448.7305473265,658.6145704399,493.4488087408,67.32268798324459,44.72103142414105,23.052994732958066,2.4220452538831443e-08,5.640387241566691e-09,2.0819392068699674e-08,-1,-1,-1,-1,1,-1
10894846880,15.512934955,15.4761945169,10894848925,659.549639151,427.224704504,647.412576181,475.544991761,653.481107666,451.3848481325,655.512934955,496.5238054831,69.41657134487053,45.184663247960685,22.488362267050245,2.1376599338655655e-08,2.4202925390551908e-08,2.8637255510307068e-08,-1,-1,1,-1,1,-1
10894864908,12.5661288432,12.5465766258,10894864963,662.027633946,437.60873967,649.787457716,491.753364639,655.907545831,464.6810521545,652.5661288432,499.4534233742,62.564246829022515,34.9325473981927,8.186080732479063,4.150422160623133e-08,5.254617325427896e-08,6.368710759162903e-08,-1,-1,-1,-1,1,-1
10894879912,9.61167299701,9.60291492752,10894880944,658.363999593,434.324838065,643.657011705,499.994703036,651.0105056489999,467.15977055049996,649.61167299701,502.39708507248,68.63260182661188,35.265068658790675,6.421014760282464,1.926440689473478e-08,2.149096746417597e-08,4.021818788067326e-08,-1,-1,-1,-1,1,-1
10894897921,6.80437583425,6.8012664659,10894900921,655.002602143,447.370908256,641.089403684,502.800983017,648.0460029134999,475.0859456365,646.80437583425,505.1987335341,58.40606382049674,30.138374753290353,6.197589387849609,3.375798435424705e-08,2.1204789383782452e-08,9.531055169555486e-09,-1,-1,-1,-1,1,-1
10894912927,3.85671804216,3.85615159036,10894916902,650.48620013,443.145703664,643.400698629,498.347633919,646.9434493795,470.7466687915,643.85671804216,508.14384840964,65.3353568378421,37.52435147661239,9.80682272970222,2.4216377877736556e-08,1.7530510457167163e-08,1.9645888862514053e-08,-1,-1,-1,-1,1,-1
10894930937,0.914916732265,0.914909168391,10894932873,648.401494672,462.190827626,641.812385652,495.781691958,645.106940162,478.986259792,640.914916732265,511.085090831609,49.464106417351765,32.371407361200944,15.329692350033245,7.511141331055283e-08,3.3095560345371046e-08,1.18309219941676e-08,-1,-1,-1,-1,-1,-1
10894945949,-2.17003410144,-2.16993318212,10894948832,646.774035459,459.895611703,638.48426895,497.890607987,642.6291522045,478.893109845,637.82996589856,514.16993318212,55.00634829109139,35.60177599442887,16.292468851944786,1.1047374799595385e-08,9.73552704941737e-09,1.546994947639828e-08,-1,-1,-1,-1,-1,-1
10894963960,-4.9866151461,-4.98539091729,10894964791,645.314211467,465.017448587,631.392091073,502.732570297,638.3531512699999,483.87500944199996,635.0133848539,516.98539091729,52.97899639439672,33.27839240638497,14.705667760484396,2.0910994082512566e-08,2.5777746998486107e-08,3.3717143710898414e-08,-1,-1,-1,-1,1,-1
10894978971,-8.06097306172,-8.05580473779,10894980750,644.566324569,460.702174253,629.461286957,505.267210845,637.0138057629999,482.984692549,631.93902693828,520.05580473779,60.68197505997792,37.41685100370798,14.994722562978593,1.7195842203669125e-08,6.314599025239594e-09,1.2510456744679192e-08,-1,-1,-1,-1,1,-1
