zeitstempel blick_l_x blick_l_y pupillengroesse_l pos_auge_l_x pos_auge_l_y entf_auge_l blick_r_x blick_r_y pupillengroesse_r pos_auge_r_x pos_auge_r_y entf_auge_r
1267403063 1007.07543905 667.320689574 3.6669299385 -24.8771819004 -30.3004459048 587.593548708 0.0 0.0 3.2169995265 32.8198685613 -28.1774941764 614.772842428
1267407064 1014.67814712 664.769648494 3.65650542286 -24.8339968785 -30.2802413399 587.475863649 0.0 0.0 3.25484521311 33.0056988635 -28.313818404 617.650303433
1267411065 1016.77098732 660.422383389 3.64327178991 -24.7816302969 -30.3020785303 587.871629339 0.0 0.0 3.29107408828 33.4645862318 -28.5958938482 624.195011613
1267415067 1017.18222826 660.468552431 3.63236621575 -24.7436814949 -30.3212852144 588.723779258 0.0 0.0 3.32804256289 33.7680162731 -28.8117679492 629.198066534
1267419068 1017.9848533 660.380080344 3.61878436282 -24.6955079481 -30.3099632286 588.888471555 0.0 0.0 3.36842969875 33.9467247021 -28.9228871602 631.61216889
1267423069 1025.93380964 649.443967446 3.60201212582 -24.6770186238 -30.3289839498 589.423869741 0.0 0.0 3.39680299274 34.0042314585 -28.9291294304 631.896988166
1267427071 1025.98595707 651.675231262 3.59624940818 -24.5976797505 -30.2931514812 589.647923881 0.0 0.0 3.41760087409 34.0426364436 -29.1162548227 631.741994514
1267431072 1027.82788751 652.103106763 3.5878922179 -24.5286636083 -30.2364768529 589.196797482 0.0 0.0 3.43016995496 34.0335191701 -29.0622846988 630.844947001
1267435074 1032.31127291 649.402752127 3.58183907501 -24.4896124436 -30.2100367636 589.008249868 0.0 0.0 3.44928435817 34.194617841 -28.8992653049 631.713338662
1267439075 1037.65550676 648.395567186 3.57571442502 -24.4432046262 -30.1966838835 589.463597954 0.0 0.0 3.46157829981 34.227271578 -28.8696380556 631.457051331
1267443076 1037.55649896 647.397723131 3.56850804333 -24.3549808908 -30.1697872042 589.261761953 0.0 0.0 3.47303674531 34.2128080528 -28.9805698479 630.199656806
1267447077 1039.56143549 645.214322224 3.56230586563 -24.3093203353 -30.183106564 589.517418497 0.0 0.0 3.47990368638 34.0689757172 -28.5267026798 627.233123658
1267451078 1040.11301918 645.813678173 3.56292535937 -24.2454435201 -30.1601233202 589.675554274 0.0 0.0 3.48286896315 33.9047276626 -28.3268401245 623.354059272
1267455079 1041.41332147 644.476059221 3.56170507281 -24.1919725519 -30.127806172 589.605649703 0.0 0.0 3.48106116806 33.7072634318 -28.1007198748 618.832045784
1267459079 1045.41273364 640.750921859 3.55730932542 -24.1084935906 -30.0819709405 589.331269745 0.0 0.0 3.47413441231 33.7551334026 -28.0429287938 617.676261499
1267463080 1046.66216812 641.38803004 3.55760201956 -24.036260854 -30.022087398 589.206769222 0.0 0.0 3.47198913402 33.7302683604 -27.9766382375 616.420049291
1267467081 1049.71059358 639.913889352 3.55198569558 -23.9866588829 -30.0189542098 589.219268343 0.0 0.0 3.46718791558 33.6303233275 -27.8345161337 613.489824083
1267471082 1053.10532234 639.45605167 3.54616139396 -23.9466754699 -30.0095884524 589.492390411 0.0 0.0 3.45707124334 33.5019047779 -27.6797111588 610.342951964
1267475083 1050.25276798 640.209045501 3.55153435881 -23.8575509728 -29.9831535422 589.671257407 0.0 0.0 3.45337479381 33.5777523622 -27.6335968375 609.647285394
1267479085 1051.80335578 637.251566237 3.5546038819 -23.8152892382 -29.9718023759 589.828103811 0.0 0.0 3.45707941752 33.5463631699 -27.5476698734 608.238212907
1267483087 1052.59242859 635.993879712 3.55620438215 -23.760853641 -29.9540831185 590.05768945 0.0 0.0 3.45026054847 33.4891124621 -27.437418152 606.448298158
1267487088 1057.57158869 637.009086984 3.5566434861 -23.7199737856 -29.9304571289 590.218277028 0.0 0.0 3.43902077801 33.3423743413 -27.1835074928 603.265115959
1267491090 1060.27392738 632.414010115 3.55399541132 -23.6285562299 -29.8846738796 589.662660005 0.0 0.0 3.42307009434 33.1944823168 -27.0083058663 599.704129361
1267495092 1058.49867614 631.177030336 3.55167500773 -23.5679653587 -29.87885539 590.244288842 0.0 0.0 3.41930695982 33.0252311204 -26.8322963532 595.929104342
1267499093 1062.75889694 627.37298697 3.55531507607 -23.5191888703 -29.8608723947 590.425349725 0.0 0.0 3.40874765299 33.0937173569 -26.8430160837 594.488224499
1267503095 1064.91634281 624.246892955 3.56040412912 -23.4753960121 -29.8382714918 590.879164599 0.0 0.0 3.39387853084 32.9813296643 -26.6343637739 592.095007908
1267507096 1063.35389963 624.883168115 3.55701701459 -23.3932289541 -29.7933161082 590.995031413 0.0 0.0 3.3903484795 32.885115237 -26.5091635598 589.720671389
1267511098 1066.41545581 626.924198354 3.55676151807 -23.3612714075 -29.7823378082 591.23080648 0.0 0.0 3.38299083822 32.7432720943 -26.3359074385 586.465389839
1267515100 1068.90840136 622.436976117 3.55628264551 -23.3047316719 -29.7470600136 591.619625667 0.0 0.0 3.36607520268 32.6145923416 -26.1568839113 583.341387251
1267519101 1072.02143219 616.79689918 3.55715861655 -23.2346040327 -29.6833827229 591.412039084 0.0 0.0 3.35167834329 32.4318260297 -25.8722826493 579.437707447
1267523103 1071.37905814 611.7415423 3.55751398012 -23.1150025091 -29.5813601654 590.992604031 0.0 0.0 3.34126821663 32.5288172053 -25.901155631 579.046547612
1267527104 1074.49327907 598.7204697 3.55418075846 -23.0816949547 -29.5494576819 591.152933931 0.0 0.0 3.33408828317 32.4788238335 -25.7544815214 577.720576004
1267531106 1077.91858629 579.368178648 3.54914354519 -23.0467636878 -29.5280806737 591.953669728 0.0 0.0 3.32421839174 32.424014099 -25.6631963196 576.109907347
1267535108 1077.05870678 571.693231274 3.54650412291 -22.9734171196 -29.4839542113 591.571532197 0.0 0.0 3.31209868457 32.3315976261 -25.5451015892 573.698830122
1267539109 1080.12689264 568.474287941 3.53876671699 -22.9190842489 -29.4710972807 592.343374743 0.0 0.0 3.3047595756 32.4959162172 -25.6304316604 574.42841862
1267543111 1082.37895149 565.986618172 3.53368593069 -22.8644854568 -29.4424396416 592.47594172 0.0 0.0 3.3004139205 32.4848277435 -25.5028016693 573.669570855
1267547112 1086.4536869 560.094957334 3.53121703204 -22.8465242261 -29.4351548793 592.86072469 0.0 0.0 3.28984419812 32.4496965736 -25.428318084 572.476895151
1267551114 1086.10529138 558.824695241 3.53217548948 -22.8134704017 -29.4418154288 593.938826445 0.0 0.0 3.27937863126 32.3678206375 -25.3013969832 570.278468455
1267555116 1086.3719692 556.510418975 3.53013364213 -22.7604431938 -29.4162268329 594.087437904 0.0 0.0 3.27485480009 32.2593382626 -25.1769132745 567.813509169
1267559117 1089.15739955 554.670546471 3.5310671191 -22.7471142373 -29.4254245538 594.658253429 0.0 0.0 3.26790111609 32.4126615227 -25.2004860983 568.567615056
1267563119 1089.91259274 551.072687724 3.5336089333 -22.7180625112 -29.4180383618 595.491161877 0.0 0.0 3.26435660721 32.4564501166 -25.1936080717 568.676705934
1267567120 1091.84038441 549.724977924 3.53325586626 -22.6931024589 -29.4038360402 595.884954564 0.0 0.0 3.25883904436 32.4394673591 -25.1321755619 567.736567959
1267571122 1095.45832152 546.035520361 3.526695929 -22.656705924 -29.3793764498 595.974369733 0.0 0.0 3.24430779281 32.3726061976 -25.0411599333 565.963419583
1267575124 1095.07183803 545.014488768 3.53703833099 -22.6003159128 -29.3397704231 596.333646028 0.0 0.0 3.24312138832 32.515035402 -25.0566554175 566.648052506
1267579125 1096.92578519 541.054808551 3.5372031889 -22.5414423215 -29.2848276346 596.068214276 0.0 0.0 3.24381159982 32.5780976572 -25.0628283272 567.199340871
1267583127 1098.88967397 538.257227878 3.53532088919 -22.5069234432 -29.2609361886 596.366086829 0.0 0.0 3.23713457391 32.5962211447 -25.0147292854 566.944485782
1267587129 1100.39422833 536.436698617 3.53418251121 -22.4672974345 -29.2202717306 596.368911635 0.0 0.0 3.22880881257 32.5938155146 -24.9013996969 566.263360534
1267591130 1102.0222126 533.763612829 3.52687444989 -22.4227904768 -29.1748190232 596.139749944 0.0 0.0 3.2164604471 32.5328213292 -24.8024087869 564.52429419
1267595132 1101.6260109 531.470171995 3.51961760644 -22.354392253 -29.1148985119 596.114264772 0.0 0.0 3.21496110706 32.4577505606 -24.7143370323 562.870078092
1267599133 1102.91541292 530.248523044 3.52799421436 -22.273837047 -29.0239449136 595.429662328 0.0 0.0 3.21628292758 32.6439364894 -24.7535013675 564.260109359
1267603135 1104.13960804 527.801000077 3.53686553883 -22.2474103117 -28.9915596849 595.505583629 0.0 0.0 3.21968796292 32.7212821729 -24.7731038216 565.24374142
1267607137 1104.69474412 526.056255865 3.53740227673 -22.2097131867 -28.9544892313 595.753955402 0.0 0.0 3.21949617743 32.7442433266 -24.7464449846 565.152052348
1267611138 1106.3837571 524.519546083 3.52994990916 -22.1788915695 -28.9153017388 595.796491633 0.0 0.0 3.21332491961 32.7438822927 -24.6854536412 564.749276021
1267615140 1106.68370467 522.972640196 3.52707121405 -22.1505176875 -28.8727714298 595.770902362 0.0 0.0 3.20340051225 32.704242199 -24.544584312 563.554165336
1267619141 1107.50285491 521.882986747 3.53308703656 -22.1167171329 -28.8340228303 596.290131643 0.0 0.0 3.20238357786 32.6405157316 -24.4590815786 562.067066147
1267623143 1108.45970876 521.132900389 3.53640795738 -22.0680463476 -28.7787701695 596.124555903 0.0 0.0 3.20635916276 32.8079752487 -24.4987555364 563.3965374
1267627145 1110.52319092 518.958297784 3.54546185806 -22.0635243885 -28.7744368083 596.755918097 0.0 0.0 3.20866646067 32.9085611749 -24.5360347623 564.725316346
1267631146 1110.03055295 517.906429332 3.54898860381 -22.0490623032 -28.7588648042 597.44651124 0.0 0.0 3.20621062011 33.0013664794 -24.5657829581 565.957798104
1267635148 1111.11969421 516.436432399 3.55793917593 -22.0279772884 -28.7271782063 597.749878254 0.0 0.0 3.2068311593 33.0359650987 -24.5585786051 566.11709139
1267639149 1113.02744266 511.699123907 3.56175182608 -22.0341817358 -28.7240819651 598.347895831 0.0 0.0 3.20660339893 33.0359302033 -24.514439363 565.882047321
1267643151 1114.56387186 510.152746965 3.55859471058 -22.0102465793 -28.6698968347 598.425035806 0.0 0.0 3.20571916685 33.0508254514 -24.4770173873 565.792445313
1267647151 1116.59658443 510.629372902 3.55708745603 -21.9828994139 -28.600568961 598.130820325 0.0 0.0 3.19977108142 33.0317206553 -24.3776554829 565.129585322
1267651151 1117.89942359 505.57646367 3.5536501608 -21.9421395481 -28.5376537448 597.679724024 0.0 0.0 3.19468748562 32.9876642311 -24.3017982763 563.952355727
1267655151 1117.82713613 504.447225093 3.55868529445 -21.897410191 -28.4827260442 597.194423928 0.0 0.0 3.19670788771 32.9236350712 -24.2298255825 562.708019848
1267659151 1117.38343445 504.448449309 3.55997065683 -21.8652194613 -28.4216693303 597.296474217 0.0 0.0 3.19671166059 32.8719969684 -24.1585818974 561.586600922
1267663151 1118.91937764 501.682814312 3.55759709754 -21.8181818056 -28.3521976586 596.998023391 0.0 0.0 3.19539502566 32.8313115936 -24.0848697459 560.680173391
1267667151 1119.97185016 500.544460391 3.56041517431 -21.8048668063 -28.316114537 597.009653669 0.0 0.0 3.19672378547 33.0022050904 -24.1009841142 562.335172122
1267671151 1120.08022869 499.904833644 3.56341494531 -21.8079751555 -28.3032785914 597.701230679 0.0 0.0 3.19950709861 33.1006329359 -24.1292696373 563.795048873
1267675151 1121.08762092 496.376262655 3.56555489934 -21.806164811 -28.2835957197 598.490705881 0.0 0.0 3.20292578061 33.2163532768 -24.1322490802 565.429301195
1267679150 1121.11199373 493.90291242 3.56899159496 -21.8063420512 -28.2629488077 598.832641543 0.0 0.0 3.20394593969 33.3189365374 -24.1723222807 566.958039366
1267683149 1122.16388201 490.59362144 3.5678790101 -21.815728905 -28.2361433172 599.099000716 0.0 0.0 3.20837255274 33.4039403685 -24.2022475278 568.183314175
1267687147 1123.01996442 490.760251823 3.56501602324 -21.7937102161 -28.1701573005 599.206383428 0.0 0.0 3.21047901465 33.4778706835 -24.2340985157 569.38442135
1267691146 1124.00140459 487.537272574 3.56975200571 -21.790329919 -28.1271309091 599.337282492 0.0 0.0 3.21424332082 33.514737543 -24.2255118871 569.803325239
1267695144 1125.69003559 484.221337655 3.57307794387 -21.7765288588 -28.094019279 599.301910638 0.0 0.0 3.21088302512 33.523467628 -24.1749657152 569.904135954
1267699143 1127.18749872 481.874551032 3.57310305982 -21.7585667767 -28.0602425473 599.126672094 0.0 0.0 3.21075710941 33.5224404979 -24.122910205 569.655189804
1267703142 1127.13602774 480.533958059 3.56948733455 -21.7199608507 -28.0075888768 598.648649431 0.0 0.0 3.21318677609 33.5126422516 -24.0454494019 569.224535362
1267707140 1127.77840738 478.226707915 3.57310871358 -21.7069082754 -27.9823547323 599.128533987 0.0 0.0 3.21636193274 33.4909500628 -24.0127618049 568.737801798
1267711139 1128.5015881 476.287505857 3.57379962336 -21.7066007658 -27.9652257677 599.541431082 0.0 0.0 3.21305840192 33.4515614688 -23.9703161065 567.959803111
1267715138 1125.96565868 474.362890974 3.57327034024 -21.6878559681 -27.9228910853 599.397067362 0.0 0.0 3.21587523413 33.4106785663 -23.9257986733 567.212085599
1267719136 1125.06023703 472.815343523 3.57812928831 -21.6888720431 -27.9018296661 599.444950167 0.0 0.0 3.21111693023 33.3794725852 -23.8889646441 566.671336849
1267723135 1123.51565567 469.43917435 3.57713788057 -21.7007925843 -27.8940135911 599.747277399 0.0 0.0 3.21146517997 33.3709043084 -23.8511000065 566.477117473
1267727134 1122.1371007 466.031170997 3.58149957292 -21.7094747299 -27.8920022948 600.148310113 0.0 0.0 3.20948489563 33.3669016441 -23.8223086352 566.393254378
1267731132 1121.00492463 462.933778946 3.58672882668 -21.7205029815 -27.8876251089 600.578560909 0.0 0.0 3.21236599941 33.3649769451 -23.797812224 566.31946298
1267735131 1120.6490208 461.190511617 3.58983198657 -21.731781435 -27.8580830354 600.934191449 0.0 0.0 3.21232744753 33.348653328 -23.7649247126 566.011371392
1267739129 1120.0378591 459.665485745 3.59565460992 -21.7297421605 -27.8168859171 600.954498682 0.0 0.0 3.21804346648 33.3248665859 -23.7217298566 565.536253227
1267743128 1117.36552672 457.164552746 3.59083573147 -21.70835968 -27.7689220606 600.535143219 0.0 0.0 3.21765094716 33.2916721794 -23.6303689687 565.034928775
1267747127 1116.56486149 455.013256314 3.5897342143 -21.6917956379 -27.7192963941 600.10885772 0.0 0.0 3.20931547095 33.272107094 -23.6009600805 564.78528773
1267751125 1113.56674143 452.355412849 3.59092426753 -21.6990379695 -27.6907749014 600.019451433 0.0 0.0 3.20546947054 33.2607949281 -23.5832440701 564.741224817
1267755124 1112.36103817 449.334912211 3.59629627687 -21.7138236164 -27.6821241164 600.248279819 0.0 0.0 3.20114039576 33.2719472973 -23.5832171372 565.016215045
1267759123 1111.40499418 448.037558652 3.59395185424 -21.7327678847 -27.6772543595 600.451778588 0.0 0.0 3.20119048404 33.2944438414 -23.5936295016 565.5042249
1267763121 1112.5978375 445.027752566 3.59281271094 -21.7472618785 -27.6457676536 600.213577531 0.0 0.0 3.1997292787 33.3212715623 -23.6059316351 566.123658865
1267767120 1113.93205321 443.223842429 3.59332909768 -21.7458414261 -27.6060337841 599.778844715 0.0 0.0 3.20260605305 33.3607733912 -23.6149552254 566.847202759
1267771119 1115.49113057 441.297498119 3.59212916295 -21.7600689864 -27.5748519732 599.576509156 0.0 0.0 3.20620414579 33.3980049491 -23.6359549948 567.639001545
1267775117 1115.13739476 439.670794016 3.5898243664 -21.763321547 -27.5518527697 599.361671156 0.0 0.0 3.20866423445 33.4404088303 -23.6583861236 568.551155051
1267779116 1114.86135224 436.391398778 3.58705955234 -21.7775215356 -27.5480262783 599.408640889 0.0 0.0 3.21439114587 33.5063496789 -23.6922751701 570.044228175
1267783114 1113.99959051 432.820086001 3.57936633326 -21.7954796832 -27.5506210335 599.628874765 0.0 0.0 3.21929657488 33.5550778487 -23.7317161293 571.167935576
1267787113 1112.5960526 428.659146504 3.57909780714 -21.8236536262 -27.5627437764 600.020436254 0.0 0.0 3.22172037168 33.3932218974 -23.6710409181 569.638077181
1267791112 1111.9578671 426.104830616 3.5816485815 -21.8479970677 -27.5558314382 600.332970671 0.0 0.0 3.22209669925 33.2947074001 -23.5985251737 568.112206424
1267795110 1110.66017059 422.434782681 3.58243111083 -21.8854460205 -27.5522701318 600.764386027 0.0 0.0 3.21979946968 33.2022904568 -23.5261566591 566.643287266
1267799109 1112.1796089 419.456034415 3.59036764273 -21.9228085426 -27.529951333 601.135586897 0.0 0.0 3.2108138973 33.1018017012 -23.4575325009 565.193285666
1267803108 1107.2171765 418.720903666 3.58915913004 -21.9396586569 -27.5066176784 601.026434274 0.0 0.0 3.2026604673 33.0309507774 -23.403199823 564.193041841
1267807106 1102.13653599 417.593760433 3.59042702643 -21.9457026724 -27.4842306116 600.812899421 0.0 0.0 3.19888955211 32.9817649677 -23.3123746293 563.605937553
1267811105 1099.76279535 414.890796196 3.59190388543 -21.9497985526 -27.455239659 600.53259017 0.0 0.0 3.19729297012 32.9579383214 -23.2922741911 563.513489272
1267815104 1099.14251441 413.831709387 3.59078432387 -21.9900193638 -27.4463874398 600.803780146 0.0 0.0 3.19415326987 32.9701065948 -23.2972016687 564.001508869
1267819102 1097.47767483 412.190843948 3.5909086779 -22.0211801614 -27.427199113 600.855483503 0.0 0.0 3.19285651948 33.0135520943 -23.3315287884 565.052449022
1267823101 1095.64362124 411.658895426 3.58514850852 -22.0606379241 -27.3911877701 600.470738078 0.0 0.0 3.19800782975 33.0823814781 -23.3901526092 566.625612769
1267827099 1095.16420353 411.093081823 3.58575440776 -22.0841688298 -27.3694438499 600.455189819 0.0 0.0 3.20288465487 33.1635427595 -23.4491197023 568.280724381
1267831098 1091.67420517 410.51903013 3.59023959215 -22.1048733349 -27.3699310375 600.546195458 0.0 0.0 3.20641070911 33.2280230483 -23.4949389901 569.736500789
1267835097 1088.95260499 408.808576166 3.5887823289 -22.1317653268 -27.3734040687 600.750621781 0.0 0.0 3.20997665346 33.0907250963 -23.4523029255 568.702355058
1267839095 1085.11970784 407.838088536 3.58821556878 -22.1880669584 -27.3992342366 601.611470592 0.0 0.0 3.20927746875 33.0338320251 -23.4206327283 568.015068566
1267843094 1083.56460922 402.734358865 3.58753114686 -22.2570795475 -27.43022639 602.460164525 0.0 0.0 3.21344767856 33.0097394011 -23.4057620478 568.15230203
1267847094 1083.30220822 400.399480282 3.58603253733 -22.3187880564 -27.4418071475 602.923646251 0.0 0.0 3.21474415808 33.0297382608 -23.4269556025 568.887589949
1267851094 1084.28396036 397.069973956 3.58520136016 -22.3459779081 -27.4128460575 602.40507733 0.0 0.0 3.21964147003 33.0650863623 -23.4658895053 569.921122782
1267855095 1083.4939674 392.094254199 3.58747588158 -22.3911169286 -27.4095286157 602.345858602 0.0 0.0 3.22310276764 33.0973675884 -23.5022063523 571.081720506
1267859095 1081.04470844 389.781094243 3.59212354856 -22.4115430498 -27.4126484659 602.340875634 0.0 0.0 3.22491047839 32.9438413555 -23.4599479827 570.014790629
1267863095 1074.71182702 387.096153544 3.58963663798 -22.4358152959 -27.4090588222 602.322484406 0.0 0.0 3.22369297856 32.8858253404 -23.4242424716 569.255612701
1267867095 1071.87668585 385.842911788 3.59033987162 -22.4846926296 -27.4190269453 602.655188731 0.0 0.0 3.22395485776 32.8340484679 -23.4064121297 568.741948421
1267871096 1071.49351279 384.014620761 3.58911811815 -22.5549416484 -27.4458946919 603.279202809 0.0 0.0 3.22689221308 32.8285947478 -23.4353150368 569.252923507
1267875096 1068.33251468 381.825371472 3.59455399006 -22.6116779392 -27.45023865 603.34100098 0.0 0.0 3.22917141389 32.867723595 -23.4859133252 570.412228893
1267879096 1068.86919688 379.992532993 3.59630091646 -22.647670346 -27.4350285878 602.827316407 0.0 0.0 3.23035285744 32.9435644201 -23.5526405191 572.199024733
1267883097 1065.36210373 377.943952409 3.59795779559 -22.6810135991 -27.4359152316 602.801043562 0.0 0.0 3.23376985663 33.0227325448 -23.6300954728 574.248371932
1267887098 1060.08553836 377.866963277 3.59372694521 -22.7056409026 -27.4369989827 602.853105233 0.0 0.0 3.23693753194 32.898309604 -23.6112351964 573.536510375
1267891099 1060.50048401 377.11407139 3.59118827145 -22.756319513 -27.4437971555 603.134232865 0.0 0.0 3.24063737027 32.8754848198 -23.6132345626 573.600101224
1267895100 1057.6755538 376.559060272 3.59137288288 -22.8368185466 -27.4742129938 603.753481651 0.0 0.0 3.2436519247 32.8848211694 -23.6455631791 574.412499947
1267899101 1056.81377874 376.546774065 3.59208919524 -22.8850949866 -27.4616336799 603.663678535 0.0 0.0 3.24542720838 32.9336683914 -23.6998590367 575.927024188
1267903102 1053.99004159 375.195839413 3.59208137725 -22.9384560889 -27.4566339835 603.337641509 0.0 0.0 3.2487732342 33.0010577366 -23.7589089895 577.674567549
1267907103 1051.10124006 374.864546806 3.58829557311 -22.9581147687 -27.4485185567 603.109428048 0.0 0.0 3.25169635449 33.083920859 -23.837489483 579.595493136
1267911103 1049.00405126 374.362575332 3.58685043921 -22.9847341412 -27.4250938204 602.93821925 0.0 0.0 3.25507836759 32.9590443103 -23.81809444 578.936348049
1267915104 1045.98626681 373.84446708 3.58780057829 -23.0593050301 -27.4560568402 603.45022964 0.0 0.0 3.26170053121 32.9289176762 -23.8442751577 579.280936587
1267919105 1045.89185307 373.526287661 3.59094099358 -23.1109201119 -27.4546925519 603.28687679 0.0 0.0 3.27016649707 32.9557570261 -23.8930397346 580.387930655
1267923106 1042.89455091 372.980594906 3.58982131808 -23.1547772601 -27.4307822962 602.631415654 0.0 0.0 3.27393553551 33.0360501448 -23.9658686741 582.35127681
1267927107 1040.64113323 372.953279822 3.58392602487 -23.1880824193 -27.4341975105 602.553854496 0.0 0.0 3.27899947394 32.8666944034 -23.9352395101 581.202694201
1267931108 1037.56575937 372.411243272 3.58582150863 -23.2322128044 -27.4492407312 602.718835815 0.0 0.0 3.2795733943 32.8161843073 -23.9369175256 581.008024387
1267935109 1035.26538253 371.700228426 3.59012582069 -23.3106263502 -27.4958250646 603.439453289 0.0 0.0 3.28279425647 32.7993723029 -23.9624009085 581.422535212
1267939110 1033.00723079 371.308233519 3.58763563836 -23.376074976 -27.511413488 603.465176657 0.0 0.0 3.28740421561 32.8354727894 -24.022496178 582.641345222
1267943111 1031.05150598 370.513312582 3.58365517991 -23.433886925 -27.4924202892 603.144729091 0.0 0.0 3.29294171369 32.8989502434 -24.09163571 584.339305072
1267947112 1025.95247866 371.54352329 3.58775214908 -23.4807467306 -27.5020502246 603.235444363 0.0 0.0 3.29810438858 32.7409876314 -24.071967989 583.485739655
1267951113 1022.2657555 371.147648031 3.58896076714 -23.5236168708 -27.514579067 603.280521157 0.0 0.0 3.29794889282 32.7009633902 -24.0792644778 583.418546921
1267955114 1022.22816786 369.450464645 3.58521497668 -23.5829626286 -27.5351795833 603.420696394 0.0 0.0 3.30791824413 32.7047397686 -24.1176821524 584.273922852
1267959115 1015.27469819 368.666730735 3.58632470673 -23.6192163948 -27.5150457815 602.995037315 0.0 0.0 3.31421306178 32.7330873883 -24.1636121812 585.456944682
1267963116 1016.50486415 368.228001622 3.58350466286 -23.6779652291 -27.4891839895 602.621372296 0.0 0.0 3.32274236985 32.7904046515 -24.2212443387 586.961464961
1267967117 1012.2842567 368.505758416 3.581428942 -23.7228345056 -27.4913000813 602.672070951 0.0 0.0 3.32260844176 32.6229786055 -24.194732604 586.072875515
1267971117 1009.95562872 367.822148634 3.58123976073 -23.7609172503 -27.500336305 602.619016849 0.0 0.0 3.32813992842 32.5988816689 -24.2019776097 586.194899509
1267975118 1007.02910289 366.972137409 3.5735188983 -23.8117907168 -27.5021772435 602.487316822 0.0 0.0 3.33659387823 32.6314506357 -24.2537809932 587.569872132
1267979119 1003.0121298 366.98713564 3.56971137171 -23.8370217601 -27.448777955 601.454201821 0.0 0.0 3.34513298639 32.6949247467 -24.3155016745 589.137933716
1267983120 1001.16311877 367.077956607 3.57073552286 -23.899051535 -27.425449877 601.258885471 0.0 0.0 3.34394492034 32.7638824447 -24.3866619094 590.955700976
1267987121 999.436124677 367.536741039 3.57290880476 -23.9351109214 -27.4332765799 601.266613849 0.0 0.0 3.34847543872 32.579644535 -24.3567415196 589.955118252
1267991122 996.295021464 366.35728436 3.57078284435 -23.9713570291 -27.4451100192 601.031463701 0.0 0.0 3.35395832892 32.5551510054 -24.373863679 590.300603453
1267995123 992.239983982 366.325800891 3.56854992804 -24.013042264 -27.4397228244 600.853752511 0.0 0.0 3.36132071336 32.5876402904 -24.418277604 591.452000659
1267999124 988.910324806 367.140573963 3.5653188012 -24.051207917 -27.4189675416 600.511844422 0.0 0.0 3.36087718443 32.6413493505 -24.4769493939 592.912630038
1268003125 988.084642866 369.297416642 3.56904981537 -24.1415802264 -27.4361308596 600.669690042 0.0 0.0 3.36951525987 32.7477824135 -24.5925096221 595.746108049
1268007126 985.300019104 370.171534741 3.5593563365 -24.1885191283 -27.4498354035 600.540597965 0.0 0.0 3.37902222561 32.5853486182 -24.5802756285 594.937727981
1268011127 979.365970952 369.581277684 3.55417399735 -24.2053868528 -27.4394817982 600.05644226 0.0 0.0 3.38865953498 32.5729497121 -24.6020218159 595.449952931
1268015128 968.033880497 370.718338082 3.55038365566 -24.2067132034 -27.4212410978 599.221228477 0.0 0.0 3.38790143363 32.5910723627 -24.649942489 596.478412539
1268019129 970.084416667 371.351450619 3.54970898483 -24.3191049483 -27.4835744245 599.846505259 0.0 0.0 3.38693822119 32.6416084272 -24.7208949544 597.85240269
1268023130 967.183741294 370.299571961 3.54838487791 -24.3727103887 -27.5100003774 599.841237092 0.0 0.0 3.38901461216 32.4384179858 -24.6562364345 595.962470646
1268027131 964.756715151 370.354255856 3.54948944702 -24.4061628336 -27.5058329142 599.723371733 0.0 0.0 3.39545392219 32.3881323327 -24.6574268573 596.272214482
1268031132 959.652797073 371.103738214 3.54636413666 -24.4598871029 -27.5100132025 599.701680996 0.0 0.0 3.40155535193 32.4196739064 -24.721200161 597.559583476
1268035132 957.182929093 371.621495625 3.5456768088 -24.5056988226 -27.5158408798 599.249031229 0.0 0.0 3.40209370178 32.4779674697 -24.7919880784 599.011546251
1268039133 952.641612063 370.65699551 3.54331340848 -24.5653589207 -27.5281884593 599.235245862 0.0 0.0 3.4087623832 32.2660751211 -24.7942336427 597.114219198
1268043134 946.351390477 369.744432225 3.53888961139 -24.5969019351 -27.5359950819 599.224564141 0.0 0.0 3.40885217353 32.1684579261 -24.6745650842 595.818443129
1268047134 939.553567855 367.26251343 3.53278819495 -24.6610000112 -27.5556859737 599.628374001 0.0 0.0 3.40978227921 32.1681824594 -24.7196336788 597.365216016
1268051134 935.880758616 365.10509213 3.5343922398 -24.7433046118 -27.5984277634 600.16763449 0.0 0.0 0.0 0.0 0.0 0.0
1268055134 933.900548816 364.371340929 3.53340531691 -24.7779606459 -27.5689511524 599.43002999 0.0 0.0 0.0 0.0 0.0 0.0
1268059133 932.344881587 364.674412654 3.53184116376 -24.81695789 -27.554899434 599.103389203 0.0 0.0 3.40815811881 31.9677058325 -24.7767206718 596.400801581
1268063133 928.009881553 364.774510885 3.53047753546 -24.8576270189 -27.577295273 599.281350206 0.0 0.0 3.40610314317 31.918760425 -24.7710481499 596.179166935
1268067133 922.960267803 364.562431245 3.53014170528 -24.9097022718 -27.6112447612 599.535136089 0.0 0.0 3.4111423382 31.9556466179 -24.8486471907 598.123293486
1268071132 921.614382378 363.344118464 3.53158503768 -24.9597560952 -27.6315768283 599.553074073 0.0 0.0 0.0 0.0 0.0 0.0
1268075132 915.984697352 364.571980115 3.53363550911 -24.9881905116 -27.6369893335 599.259664989 0.0 0.0 0.0 0.0 0.0 0.0
